scenario,seed,policy,in_contract,max_T_C,breach_steps,interval_misses,invalid_steps,effort_fraction,clipped_steps,missing_steps
no_delay,2012,fixed_cap,True,78.99736519254088,0,0,0,0.6792452830188792,0,0
no_delay,2012,threshold,True,78.99736519254088,0,0,0,0.9999999999999957,0,0
no_delay,2012,nominal_queue,True,78.99736519254088,0,0,0,0.9999999999999957,0,0
no_delay,2012,interval_no_queue,True,78.99736519254088,0,0,0,0.9999999999999957,0,0
no_delay,2012,interval_queue,True,78.99736519254088,0,0,0,0.9999999999999957,0,0
no_delay,2013,fixed_cap,True,73.50810788252332,0,0,0,0.6792452830188792,0,0
no_delay,2013,threshold,True,78.38468577658062,0,0,0,0.9999999999999957,0,0
no_delay,2013,nominal_queue,True,78.38468577658062,0,0,0,0.9999999999999957,0,0
no_delay,2013,interval_no_queue,True,78.38468577658062,0,0,0,0.9999999999999957,0,0
no_delay,2013,interval_queue,True,78.38468577658062,0,0,0,0.9999999999999957,0,0
no_delay,2014,fixed_cap,True,70.80489609145559,0,0,0,0.6792452830188792,0,0
no_delay,2014,threshold,True,85.01903520337116,0,0,0,0.9999999999999957,0,0
no_delay,2014,nominal_queue,True,85.01903520337116,0,0,0,0.9999999999999957,0,0
no_delay,2014,interval_no_queue,True,85.01903520337116,0,0,0,0.9999999999999957,0,0
no_delay,2014,interval_queue,True,85.01903520337116,0,0,0,0.9999999999999957,0,0
no_delay,2015,fixed_cap,True,80.76917680587938,0,0,0,0.6792452830188792,0,0
no_delay,2015,threshold,True,93.43309906849373,0,0,0,0.7333333333333293,0,0
no_delay,2015,nominal_queue,True,125.81404407667048,549,0,0,0.9999999999999957,760,0
no_delay,2015,interval_no_queue,True,99.3583576865355,0,0,0,0.8809433962264133,494,0
no_delay,2015,interval_queue,True,99.3583576865355,0,0,0,0.8809433962264133,494,0
no_delay,2016,fixed_cap,True,69.98685581194755,0,0,0,0.6792452830188792,0,0
no_delay,2016,threshold,True,93.27357885990786,0,0,0,0.8075471698113165,0,0
no_delay,2016,nominal_queue,True,117.74623809864171,361,0,0,0.9999999999999957,604,0
no_delay,2016,interval_no_queue,True,98.40485639933203,0,0,0,0.9168553459119468,409,0
no_delay,2016,interval_queue,True,98.40485639933203,0,0,0,0.9168553459119468,409,0
no_delay,2017,fixed_cap,True,76.67195851770357,0,0,0,0.6792452830188792,0,0
no_delay,2017,threshold,True,78.82992213994902,0,0,0,0.9999999999999957,0,0
no_delay,2017,nominal_queue,True,78.82992213994902,0,0,0,0.9999999999999957,0,0
no_delay,2017,interval_no_queue,True,78.82992213994902,0,0,0,0.9999999999999957,0,0
no_delay,2017,interval_queue,True,78.82992213994902,0,0,0,0.9999999999999957,0,0
no_delay,2018,fixed_cap,True,65.0501089585118,0,0,0,0.6792452830188792,0,0
no_delay,2018,threshold,True,82.85631748649021,0,0,0,0.9999999999999957,0,0
no_delay,2018,nominal_queue,True,82.85631748649021,0,0,0,0.9999999999999957,0,0
no_delay,2018,interval_no_queue,True,82.85631748649021,0,0,0,0.9999999999999957,0,0
no_delay,2018,interval_queue,True,82.85631748649021,0,0,0,0.9999999999999957,0,0
no_delay,2019,fixed_cap,True,83.72742867969592,0,0,0,0.6792452830188792,0,0
no_delay,2019,threshold,True,93.5873822010125,0,0,0,0.6157232704402479,0,0
no_delay,2019,nominal_queue,True,148.35659146241798,814,0,0,0.9999999999999957,875,0
no_delay,2019,interval_no_queue,True,101.4251604553486,0,0,0,0.8086792452830183,600,0
no_delay,2019,interval_queue,True,101.4251604553486,0,0,0,0.8086792452830183,600,0
delay_8,2000,fixed_cap,True,78.29723325635678,0,0,0,0.6732075471698223,0,0
delay_8,2000,threshold,True,94.97338708152134,0,0,0,0.8311949685534551,3,0
delay_8,2000,nominal_queue,True,112.28536351298847,259,0,0,0.9934591194968513,517,0
delay_8,2000,interval_no_queue,True,99.32186089889773,0,0,809,0.11402515723270441,30,0
delay_8,2000,interval_queue,True,98.23240479573468,0,0,0,0.9226415094339594,225,0
delay_8,2001,fixed_cap,True,80.96608620332546,0,0,0,0.6732075471698223,0,0
delay_8,2001,threshold,True,93.61979749688716,0,0,0,0.8961635220125754,0,0
delay_8,2001,nominal_queue,True,99.81553094546526,0,0,0,0.9934591194968513,215,0
delay_8,2001,interval_no_queue,True,96.64384653052439,0,0,487,0.4666037735849065,27,0
delay_8,2001,interval_queue,True,96.16453207397987,0,0,0,0.9732704402515691,77,0
delay_8,2002,fixed_cap,True,73.85825742129386,0,0,0,0.6732075471698223,0,0
delay_8,2002,threshold,True,95.25387231236178,0,0,0,0.7795597484276694,6,0
delay_8,2002,nominal_queue,True,119.02698846592415,383,0,0,0.9934591194968513,621,0
delay_8,2002,interval_no_queue,True,99.89728433951646,0,0,800,0.12572327044025158,32,0
delay_8,2002,interval_queue,True,98.52545502012688,0,0,0,0.8966037735849035,269,0
delay_8,2003,fixed_cap,True,83.45624851130674,0,0,0,0.6732075471698223,0,0
delay_8,2003,threshold,True,92.95467364193554,0,0,0,0.9828301886792415,0,0
delay_8,2003,nominal_queue,True,92.95467364193554,0,0,0,0.9934591194968513,0,0
delay_8,2003,interval_no_queue,True,92.95467364193554,0,0,0,0.9934591194968513,0,0
delay_8,2003,interval_queue,True,92.95467364193554,0,0,0,0.9934591194968513,0,0
delay_8,2004,fixed_cap,True,73.82413134447262,0,0,0,0.6732075471698223,0,0
delay_8,2004,threshold,True,95.06858564230562,0,0,0,0.8249056603773545,1,0
delay_8,2004,nominal_queue,True,112.29136082253233,257,0,0,0.9934591194968513,508,0
delay_8,2004,interval_no_queue,True,99.17459582095155,0,0,797,0.12949685534591196,30,0
delay_8,2004,interval_queue,True,98.05228847682173,0,0,0,0.921949685534589,220,0
delay_8,2005,fixed_cap,True,74.68981943781071,0,0,0,0.6732075471698223,0,0
delay_8,2005,threshold,True,80.44113275154183,0,0,0,0.9934591194968513,0,0
delay_8,2005,nominal_queue,True,80.44113275154183,0,0,0,0.9934591194968513,0,0
delay_8,2005,interval_no_queue,True,80.44113275154183,0,0,0,0.9934591194968513,0,0
delay_8,2005,interval_queue,True,80.44113275154183,0,0,0,0.9934591194968513,0,0
delay_8,2006,fixed_cap,True,67.1096486552608,0,0,0,0.6732075471698223,0,0
delay_8,2006,threshold,True,85.76377566905697,0,0,0,0.9934591194968513,0,0
delay_8,2006,nominal_queue,True,85.76377566905697,0,0,0,0.9934591194968513,0,0
delay_8,2006,interval_no_queue,True,85.76377566905697,0,0,0,0.9934591194968513,0,0
delay_8,2006,interval_queue,True,85.76377566905697,0,0,0,0.9934591194968513,0,0
delay_8,2007,fixed_cap,True,74.04445921775529,0,0,0,0.6732075471698223,0,0
delay_8,2007,threshold,True,88.08515319905891,0,0,0,0.9934591194968513,0,0
delay_8,2007,nominal_queue,True,88.08515319905891,0,0,0,0.9934591194968513,0,0
delay_8,2007,interval_no_queue,True,88.08515319905891,0,0,0,0.9934591194968513,0,0
delay_8,2007,interval_queue,True,88.08515319905891,0,0,0,0.9934591194968513,0,0
delay_8,2008,fixed_cap,True,81.1459530020096,0,0,0,0.6732075471698223,0,0
delay_8,2008,threshold,True,96.3459942912004,0,0,0,0.6271698113207506,60,0
delay_8,2008,nominal_queue,True,143.91271166379573,755,0,0,0.9934591194968513,852,0
delay_8,2008,interval_no_queue,True,102.71169921115319,0,0,837,0.07918238993710693,41,0
delay_8,2008,interval_queue,True,100.5953103896842,0,0,0,0.8148427672955989,557,0
delay_8,2009,fixed_cap,True,68.02900754054589,0,0,0,0.6732075471698223,0,0
delay_8,2009,threshold,True,93.730992607831,0,0,0,0.9198113207547132,0,0
delay_8,2009,nominal_queue,True,98.8087614621885,0,0,0,0.9934591194968513,201,0
delay_8,2009,interval_no_queue,True,96.46615534464105,0,0,484,0.47031446540880584,28,0
delay_8,2009,interval_queue,True,96.06102040046167,0,0,0,0.9797484276729527,77,0
delay_8,2010,fixed_cap,True,81.9726188209229,0,0,0,0.6732075471698223,0,0
delay_8,2010,threshold,True,81.9726188209229,0,0,0,0.9934591194968513,0,0
delay_8,2010,nominal_queue,True,81.9726188209229,0,0,0,0.9934591194968513,0,0
delay_8,2010,interval_no_queue,True,81.9726188209229,0,0,0,0.9934591194968513,0,0
delay_8,2010,interval_queue,True,81.9726188209229,0,0,0,0.9934591194968513,0,0
delay_8,2011,fixed_cap,True,71.29319107910769,0,0,0,0.6732075471698223,0,0
delay_8,2011,threshold,True,95.32335408379582,0,0,0,0.790440251572324,5,0
delay_8,2011,nominal_queue,True,116.58063254571366,333,0,0,0.9934591194968513,563,0
delay_8,2011,interval_no_queue,True,100.39625870612552,0,0,801,0.12446540880503144,32,0
delay_8,2011,interval_queue,True,98.75908900398923,0,0,0,0.9115094339622616,254,0
delay_8,2012,fixed_cap,True,78.99736519254088,0,0,0,0.6732075471698223,0,0
delay_8,2012,threshold,True,78.99736519254088,0,0,0,0.9934591194968513,0,0
delay_8,2012,nominal_queue,True,78.99736519254088,0,0,0,0.9934591194968513,0,0
delay_8,2012,interval_no_queue,True,78.99736519254088,0,0,0,0.9934591194968513,0,0
delay_8,2012,interval_queue,True,78.99736519254088,0,0,0,0.9934591194968513,0,0
delay_8,2013,fixed_cap,True,73.50810788252332,0,0,0,0.6732075471698223,0,0
delay_8,2013,threshold,True,78.37760076541812,0,0,0,0.9934591194968513,0,0
delay_8,2013,nominal_queue,True,78.37760076541812,0,0,0,0.9934591194968513,0,0
delay_8,2013,interval_no_queue,True,78.37760076541812,0,0,0,0.9934591194968513,0,0
delay_8,2013,interval_queue,True,78.37760076541812,0,0,0,0.9934591194968513,0,0
delay_8,2014,fixed_cap,True,70.80489609145559,0,0,0,0.6732075471698223,0,0
delay_8,2014,threshold,True,85.01159597106601,0,0,0,0.9934591194968513,0,0
delay_8,2014,nominal_queue,True,85.01159597106601,0,0,0,0.9934591194968513,0,0
delay_8,2014,interval_no_queue,True,85.01159597106601,0,0,0,0.9934591194968513,0,0
delay_8,2014,interval_queue,True,85.01159597106601,0,0,0,0.9934591194968513,0,0
delay_8,2015,fixed_cap,True,80.76917680587938,0,0,0,0.6732075471698223,0,0
delay_8,2015,threshold,True,95.67800556849583,0,0,0,0.7137106918238959,24,0
delay_8,2015,nominal_queue,True,125.75952285798087,528,0,0,0.9934591194968513,740,0
delay_8,2015,interval_no_queue,True,101.33515016639092,0,0,825,0.09389937106918239,36,0
delay_8,2015,interval_queue,True,99.34857271933325,0,0,0,0.8739622641509409,374,0
delay_8,2016,fixed_cap,True,69.98685581194755,0,0,0,0.6732075471698223,0,0
delay_8,2016,threshold,True,95.04313322555385,0,0,0,0.7947169811320715,4,0
delay_8,2016,nominal_queue,True,117.73375572306371,359,0,0,0.9934591194968513,584,0
delay_8,2016,interval_no_queue,True,99.61436898292105,0,0,787,0.14182389937106918,33,0
delay_8,2016,interval_queue,True,98.2758889188141,0,0,0,0.903333333333331,256,0
delay_8,2017,fixed_cap,True,76.67195851770357,0,0,0,0.6732075471698223,0,0
delay_8,2017,threshold,True,78.19782208180166,0,0,0,0.9934591194968513,0,0
delay_8,2017,nominal_queue,True,78.19782208180166,0,0,0,0.9934591194968513,0,0
delay_8,2017,interval_no_queue,True,78.19782208180166,0,0,0,0.9934591194968513,0,0
delay_8,2017,interval_queue,True,78.19782208180166,0,0,0,0.9934591194968513,0,0
delay_8,2018,fixed_cap,True,65.0501089585118,0,0,0,0.6732075471698223,0,0
delay_8,2018,threshold,True,82.81763841602402,0,0,0,0.9934591194968513,0,0
delay_8,2018,nominal_queue,True,82.81763841602402,0,0,0,0.9934591194968513,0,0
delay_8,2018,interval_no_queue,True,82.81763841602402,0,0,0,0.9934591194968513,0,0
delay_8,2018,interval_queue,True,82.81763841602402,0,0,0,0.9934591194968513,0,0
delay_8,2019,fixed_cap,True,83.72742867969592,0,0,0,0.6732075471698223,0,0
delay_8,2019,threshold,True,96.91401290350868,0,0,0,0.6022641509433934,69,0
delay_8,2019,nominal_queue,True,148.34620761630094,794,0,0,0.9934591194968513,861,0
delay_8,2019,interval_no_queue,True,104.17899712713864,0,0,845,0.06874213836477987,43,0
delay_8,2019,interval_queue,True,101.35211814478168,0,0,0,0.8055345911949706,599,0
delay_20,2000,fixed_cap,True,78.29723325635678,0,0,0,0.6641509433962371,0,0
delay_20,2000,threshold,True,97.2894822126733,0,0,0,0.7720125786163485,67,0
delay_20,2000,nominal_queue,True,112.27377484839039,258,0,0,0.9836477987421346,494,0
delay_20,2000,interval_no_queue,True,101.24111341071307,0,0,784,0.1457861635220126,44,0
delay_20,2000,interval_queue,True,96.4913418506947,0,0,0,0.9064779874213826,167,0
delay_20,2001,fixed_cap,True,80.96608620332546,0,0,0,0.6641509433962371,0,0
delay_20,2001,threshold,True,94.65493873492817,0,0,0,0.9031446540880466,0,0
delay_20,2001,nominal_queue,True,99.7658348098229,0,0,0,0.9836477987421346,216,0
delay_20,2001,interval_no_queue,True,97.41747629011535,0,0,473,0.48421383647798827,43,0
delay_20,2001,interval_queue,True,94.26972211569125,0,0,0,0.9665408805031409,0,0
delay_20,2002,fixed_cap,True,73.85825742129386,0,0,0,0.6641509433962371,0,0
delay_20,2002,threshold,True,97.84440622735094,0,0,0,0.7416352201257823,85,0
delay_20,2002,nominal_queue,True,118.98956488789928,380,0,0,0.9836477987421346,593,0
delay_20,2002,interval_no_queue,True,102.00927206613258,0,0,780,0.1508805031446541,48,0
delay_20,2002,interval_queue,True,97.27989831372153,0,0,0,0.8794339622641492,204,0
delay_20,2003,fixed_cap,True,83.45624851130674,0,0,0,0.6641509433962371,0,0
delay_20,2003,threshold,True,92.90076869750317,0,0,0,0.9689308176100597,0,0
delay_20,2003,nominal_queue,True,92.90076869750317,0,0,0,0.9836477987421346,0,0
delay_20,2003,interval_no_queue,True,92.90076869750317,0,0,0,0.9836477987421346,0,0
delay_20,2003,interval_queue,True,92.21822891651114,0,0,0,0.9822012578616317,0,0
delay_20,2004,fixed_cap,True,73.82413134447262,0,0,0,0.6641509433962371,0,0
delay_20,2004,threshold,True,97.46293995768728,0,0,0,0.7738993710691785,70,0
delay_20,2004,nominal_queue,True,112.27671681696957,255,0,0,0.9836477987421346,485,0
delay_20,2004,interval_no_queue,True,100.27319986866134,0,0,773,0.1566037735849057,41,0
delay_20,2004,interval_queue,True,96.35930784927737,0,0,0,0.9108805031446526,171,0
delay_20,2005,fixed_cap,True,74.68981943781071,0,0,0,0.6641509433962371,0,0
delay_20,2005,threshold,True,80.43569491574246,0,0,0,0.9836477987421346,0,0
delay_20,2005,nominal_queue,True,80.43569491574246,0,0,0,0.9836477987421346,0,0
delay_20,2005,interval_no_queue,True,80.43569491574246,0,0,0,0.9836477987421346,0,0
delay_20,2005,interval_queue,True,80.43569491574246,0,0,0,0.9836477987421346,0,0
delay_20,2006,fixed_cap,True,67.1096486552608,0,0,0,0.6641509433962371,0,0
delay_20,2006,threshold,True,85.73118018034558,0,0,0,0.9836477987421346,0,0
delay_20,2006,nominal_queue,True,85.73118018034558,0,0,0,0.9836477987421346,0,0
delay_20,2006,interval_no_queue,True,85.73118018034558,0,0,0,0.9836477987421346,0,0
delay_20,2006,interval_queue,True,85.73118018034558,0,0,0,0.9836477987421346,0,0
delay_20,2007,fixed_cap,True,74.04445921775529,0,0,0,0.6641509433962371,0,0
delay_20,2007,threshold,True,88.0886106028565,0,0,0,0.9836477987421346,0,0
delay_20,2007,nominal_queue,True,88.0886106028565,0,0,0,0.9836477987421346,0,0
delay_20,2007,interval_no_queue,True,88.0886106028565,0,0,0,0.9836477987421346,0,0
delay_20,2007,interval_queue,True,88.0886106028565,0,0,0,0.9836477987421346,0,0
delay_20,2008,fixed_cap,True,81.1459530020096,0,0,0,0.6641509433962371,0,0
delay_20,2008,threshold,True,100.28235460885243,0,0,0,0.6044654088050299,173,0
delay_20,2008,nominal_queue,True,143.87928594305384,724,0,0,0.9836477987421346,832,0
delay_20,2008,interval_no_queue,True,106.44301034805926,8,0,816,0.10522012578616353,61,0
delay_20,2008,interval_queue,True,99.8223873625014,0,0,0,0.7991823899371076,396,0
delay_20,2009,fixed_cap,True,68.02900754054589,0,0,0,0.6641509433962371,0,0
delay_20,2009,threshold,True,94.80957412614598,0,0,0,0.9106918238993673,0,0
delay_20,2009,nominal_queue,True,98.81591239103734,0,0,0,0.9836477987421346,198,0
delay_20,2009,interval_no_queue,True,97.0858836762941,0,0,469,0.4891823899371077,40,0
delay_20,2009,interval_queue,True,93.75549181852959,0,0,0,0.9693081761006249,0,0
delay_20,2010,fixed_cap,True,81.9726188209229,0,0,0,0.6641509433962371,0,0
delay_20,2010,threshold,True,81.9726188209229,0,0,0,0.9836477987421346,0,0
delay_20,2010,nominal_queue,True,81.9726188209229,0,0,0,0.9836477987421346,0,0
delay_20,2010,interval_no_queue,True,81.9726188209229,0,0,0,0.9836477987421346,0,0
delay_20,2010,interval_queue,True,81.9726188209229,0,0,0,0.9836477987421346,0,0
delay_20,2011,fixed_cap,True,71.29319107910769,0,0,0,0.6641509433962371,0,0
delay_20,2011,threshold,True,98.2187067052009,0,0,0,0.7637106918238956,83,0
delay_20,2011,nominal_queue,True,116.51704443418109,332,0,0,0.9836477987421346,540,0
delay_20,2011,interval_no_queue,True,102.40949699501823,0,0,781,0.14918238993710692,47,0
delay_20,2011,interval_queue,True,97.12052838597016,0,0,0,0.8889308176100617,185,0
delay_20,2012,fixed_cap,True,78.99736519254088,0,0,0,0.6641509433962371,0,0
delay_20,2012,threshold,True,78.99736519254088,0,0,0,0.9836477987421346,0,0
delay_20,2012,nominal_queue,True,78.99736519254088,0,0,0,0.9836477987421346,0,0
delay_20,2012,interval_no_queue,True,78.99736519254088,0,0,0,0.9836477987421346,0,0
delay_20,2012,interval_queue,True,78.99736519254088,0,0,0,0.9836477987421346,0,0
delay_20,2013,fixed_cap,True,73.50810788252332,0,0,0,0.6641509433962371,0,0
delay_20,2013,threshold,True,78.33386850293682,0,0,0,0.9836477987421346,0,0
delay_20,2013,nominal_queue,True,78.33386850293682,0,0,0,0.9836477987421346,0,0
delay_20,2013,interval_no_queue,True,78.33386850293682,0,0,0,0.9836477987421346,0,0
delay_20,2013,interval_queue,True,78.33386850293682,0,0,0,0.9836477987421346,0,0
delay_20,2014,fixed_cap,True,70.80489609145559,0,0,0,0.6641509433962371,0,0
delay_20,2014,threshold,True,85.01318418621065,0,0,0,0.9836477987421346,0,0
delay_20,2014,nominal_queue,True,85.01318418621065,0,0,0,0.9836477987421346,0,0
delay_20,2014,interval_no_queue,True,85.01318418621065,0,0,0,0.9836477987421346,0,0
delay_20,2014,interval_queue,True,85.01318418621065,0,0,0,0.9836477987421346,0,0
delay_20,2015,fixed_cap,True,80.76917680587938,0,0,0,0.6641509433962371,0,0
delay_20,2015,threshold,True,98.85805119818993,0,0,0,0.7220125786163485,104,0
delay_20,2015,nominal_queue,True,125.71853465448844,497,0,0,0.9836477987421346,709,0
delay_20,2015,interval_no_queue,True,104.0422873983485,0,0,803,0.12157232704402517,54,0
delay_20,2015,interval_queue,True,98.18870041611177,0,0,0,0.8561635220125766,235,0
delay_20,2016,fixed_cap,True,69.98685581194755,0,0,0,0.6641509433962371,0,0
delay_20,2016,threshold,True,97.4434699873988,0,0,0,0.74899371069182,76,0
delay_20,2016,nominal_queue,True,117.69093325593025,358,0,0,0.9836477987421346,559,0
delay_20,2016,interval_no_queue,True,99.6869123095424,0,0,767,0.16157232704402524,40,0
delay_20,2016,interval_queue,True,97.04852720843637,0,0,0,0.8876729559748413,200,0
delay_20,2017,fixed_cap,True,76.67195851770357,0,0,0,0.6641509433962371,0,0
delay_20,2017,threshold,True,78.2001368915026,0,0,0,0.9836477987421346,0,0
delay_20,2017,nominal_queue,True,78.2001368915026,0,0,0,0.9836477987421346,0,0
delay_20,2017,interval_no_queue,True,78.2001368915026,0,0,0,0.9836477987421346,0,0
delay_20,2017,interval_queue,True,78.2001368915026,0,0,0,0.9836477987421346,0,0
delay_20,2018,fixed_cap,True,65.0501089585118,0,0,0,0.6641509433962371,0,0
delay_20,2018,threshold,True,82.87615070345305,0,0,0,0.9836477987421346,0,0
delay_20,2018,nominal_queue,True,82.87615070345305,0,0,0,0.9836477987421346,0,0
delay_20,2018,interval_no_queue,True,82.87615070345305,0,0,0,0.9836477987421346,0,0
delay_20,2018,interval_queue,True,82.87615070345305,0,0,0,0.9836477987421346,0,0
delay_20,2019,fixed_cap,True,83.72742867969592,0,0,0,0.6641509433962371,0,0
delay_20,2019,threshold,True,101.5874942515242,0,0,0,0.5908176100628917,209,0
delay_20,2019,nominal_queue,True,148.38985212434307,764,0,0,0.9836477987421346,842,0
delay_20,2019,interval_no_queue,True,108.01751278333508,15,0,826,0.09283018867924528,64,0
delay_20,2019,interval_queue,True,100.64021989193138,0,0,0,0.789496855345913,425,0
dropout_60,2000,fixed_cap,True,78.29723325635678,0,0,0,0.6732075471698223,0,78
dropout_60,2000,threshold,True,94.96731703893339,0,0,0,0.7833962264150901,0,78
dropout_60,2000,nominal_queue,True,112.28536351298847,259,0,0,0.9934591194968513,461,78
dropout_60,2000,interval_no_queue,True,99.32186089889773,0,0,809,0.11402515723270441,29,78
dropout_60,2000,interval_queue,True,98.21091453068249,0,0,0,0.9174842767295575,177,78
dropout_60,2001,fixed_cap,True,80.96608620332546,0,0,0,0.6732075471698223,0,75
dropout_60,2001,threshold,True,93.6371654366461,0,0,0,0.8521383647798701,0,75
dropout_60,2001,nominal_queue,True,99.81553094546526,0,0,0,0.9934591194968513,208,75
dropout_60,2001,interval_no_queue,True,94.56477145928146,0,0,567,0.3659748427672964,0,75
dropout_60,2001,interval_queue,True,96.21348642981629,0,0,0,0.9673584905660344,50,75
dropout_60,2002,fixed_cap,True,73.85825742129386,0,0,0,0.6732075471698223,0,75
dropout_60,2002,threshold,True,95.05345889150104,0,0,0,0.7386163522012544,1,75
dropout_60,2002,nominal_queue,True,119.02698846592415,383,0,0,0.9934591194968513,551,75
dropout_60,2002,interval_no_queue,True,99.89728433951646,0,0,800,0.12572327044025158,32,75
dropout_60,2002,interval_queue,True,98.55584004598579,0,0,0,0.8938993710691804,205,75
dropout_60,2003,fixed_cap,True,83.45624851130674,0,0,0,0.6732075471698223,0,72
dropout_60,2003,threshold,True,90.55898813509172,0,0,0,0.8925157232704362,0,72
dropout_60,2003,nominal_queue,True,92.95467364193554,0,0,0,0.9934591194968513,0,72
dropout_60,2003,interval_no_queue,True,90.83275360900299,0,0,559,0.3756603773584914,0,72
