scenario,seed,policy,k,true_T_C,reading_C,requested,accepted,applied,acknowledged,decision_id,cumulative_effort,lo_C,hi_C,valid,reason,predicted_peak_C,pending_json,next_T_C,interval_miss,breach
upper_corner,4000,interval_queue,619,104.95460808479223,,1.0,0.65,0.65,0.65,620,385.4500000000012,93.85249999999999,104.95473656119805,1,,104.99633787839207,"[0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001]",104.99621004436827,0,0
upper_corner,4000,interval_queue,620,104.99621004436827,95,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,621,386.0500000000012,94.7,104.99633787839207,1,,104.99633787839207,"[0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65]",104.97822899414643,0,0
upper_corner,4000,interval_queue,621,104.97822899414643,95,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,622,386.6500000000012,94.7,104.97835618900011,1,,104.99599307716268,"[0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001]",104.9603378491757,0,0
upper_corner,4000,interval_queue,622,104.9603378491757,95,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,623,387.25000000000125,94.7,104.96046440805512,1,,104.99599307716268,"[0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001]",104.94253615992983,0,0
upper_corner,4000,interval_queue,623,104.94253615992983,95,1.0,0.65,0.65,0.65,624,387.9000000000012,94.7,104.94266208601485,1,,104.99599307716268,"[0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001]",104.98419847913019,0,0
upper_corner,4000,interval_queue,624,104.98419847913019,95,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,625,388.50000000000125,94.7,104.98432377558478,1,,104.99599307716268,"[0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65]",104.96627748673454,0,0
upper_corner,4000,interval_queue,625,104.96627748673454,95,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,626,389.1000000000013,94.7,104.96640215670686,1,,104.99599307716268,"[0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001]",104.94844609930087,0,0
upper_corner,4000,interval_queue,626,104.94844609930087,95,1.0,0.65,0.65,0.65,627,389.75000000000125,94.7,104.94857014592333,1,,104.99599307716268,"[0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001]",104.99007886880437,0,0
upper_corner,4000,interval_queue,627,104.99007886880437,95,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,628,390.3500000000013,94.7,104.99020229519371,1,,104.99599307716268,"[0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65]",104.97212847446036,0,0
upper_corner,4000,interval_queue,628,104.97212847446036,95,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,629,390.9500000000013,94.7,104.97225128371775,1,,104.99599307716268,"[0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001]",104.95426783208806,0,0
upper_corner,4000,interval_queue,629,104.95426783208806,95,1.0,0.65,0.65,0.65,630,391.6000000000013,94.7,104.95439002729917,1,,104.99599307716268,"[0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001]",104.99587149292763,0,0
upper_corner,4000,interval_queue,630,104.99587149292763,95,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,631,392.2000000000013,94.7,104.99599307716268,1,,104.99599307716268,"[0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65]",104.977892135463,0,0
upper_corner,4000,interval_queue,631,104.977892135463,95,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,632,392.8000000000013,94.7,104.97801311177687,1,,104.99566513322044,"[0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001]",104.96000267478568,0,0
upper_corner,4000,interval_queue,632,104.96000267478568,95,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,633,393.40000000000134,94.7,104.960123046218,1,,104.99566513322044,"[0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001]",104.94220266141176,0,0
upper_corner,4000,interval_queue,633,104.94220266141176,95,1.0,0.65,0.65,0.65,634,394.0500000000013,94.7,104.94232243098692,1,,104.99566513322044,"[0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001]",104.98386664810471,0,0
upper_corner,4000,interval_queue,634,104.98386664810471,95,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,635,394.65000000000134,94.7,104.983985818832,1,,104.99566513322044,"[0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65]",104.9659473148642,0,0
upper_corner,4000,interval_queue,635,104.9659473148642,95,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,636,395.25000000000136,94.7,104.96606588973785,1,,104.99566513322044,"[0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001]",104.94811757828988,0,0
upper_corner,4000,interval_queue,636,104.94811757828988,95,1.0,0.65,0.65,0.65,637,395.90000000000134,94.7,104.94823556028916,1,,104.99566513322044,"[0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001]",104.98975199039845,0,0
upper_corner,4000,interval_queue,637,104.98975199039845,95,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,638,396.50000000000136,94.7,104.98986938248773,1,,104.99566513322044,"[0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65]",104.97180323044645,0,0
upper_corner,4000,interval_queue,638,104.97180323044645,95,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,639,397.1000000000014,94.7,104.9719200355753,1,,104.99566513322044,"[0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001]",104.95394421429422,0,0
upper_corner,4000,interval_queue,639,104.95394421429422,95,1.0,0.65,0.65,0.65,640,397.75000000000136,94.7,104.95406043539742,1,,104.99566513322044,"[0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001]",104.99554949322277,0,0
upper_corner,4000,interval_queue,640,104.99554949322277,95,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,641,398.3500000000014,94.7,104.99566513322044,1,,104.99566513322044,"[0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65]",104.97757174575666,0,0
upper_corner,4000,interval_queue,641,104.97757174575666,95,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,642,398.9500000000014,94.7,104.97768680755435,1,,104.99535322241472,"[0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001]",104.95968388702788,0,0
upper_corner,4000,interval_queue,642,104.95968388702788,95,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,643,399.55000000000143,94.7,104.95979837351658,1,,104.99535322241472,"[0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001]",104.94188546759274,0,0
upper_corner,4000,interval_queue,643,104.94188546759274,95,1.0,0.65,0.65,0.65,644,400.2000000000014,94.7,104.941999381649,1,,104.99535322241472,"[0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001]",104.98355104025478,0,0
upper_corner,4000,interval_queue,644,104.98355104025478,95,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,645,400.80000000000143,94.7,104.98366438474076,1,,104.99535322241472,"[0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65]",104.96563328505351,0,0
upper_corner,4000,interval_queue,645,104.96563328505351,95,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,646,401.40000000000146,94.7,104.96574606281706,1,,104.99535322241472,"[0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001]",104.94780511862825,0,0
upper_corner,4000,interval_queue,646,104.94780511862825,95,1.0,0.65,0.65,0.65,647,402.05000000000143,94.7,104.94791733250298,1,,104.99535322241472,"[0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001]",104.98944109303513,0,0
upper_corner,4000,interval_queue,647,104.98944109303513,95,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,648,402.65000000000146,94.7,104.98955274584047,1,,104.99535322241472,"[0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65]",104.97149388756995,0,0
upper_corner,4000,interval_queue,648,104.97149388756995,95,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,649,403.2500000000015,94.7,104.97160498211127,1,,104.99535322241472,"[0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001]",104.9536364181321,0,0
upper_corner,4000,interval_queue,649,104.9536364181321,95,1.0,0.65,0.65,0.65,650,403.90000000000146,94.7,104.95374695720072,1,,104.99535322241472,"[0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001]",104.99524323604145,0,0
upper_corner,4000,interval_queue,650,104.99524323604145,95,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,651,404.5000000000015,94.7,104.99535322241472,1,,104.99535322241472,"[0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65]",104.97726701986124,0,0
upper_corner,4000,interval_queue,651,104.97726701986124,95,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,652,405.1000000000015,94.7,104.97737645630265,1,,104.9950565608876,"[0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001]",104.95938068476194,0,0
upper_corner,4000,interval_queue,652,104.95938068476194,95,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,653,405.7000000000015,94.7,104.95948957402115,1,,104.9950565608876,"[0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001]",104.94158378133814,0,0
upper_corner,4000,interval_queue,653,104.94158378133814,95,1.0,0.65,0.65,0.65,654,406.3500000000015,94.7,104.94169212615105,1,,104.9950565608876,"[0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001]",104.98325086243146,0,0
upper_corner,4000,interval_queue,654,104.98325086243146,95,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,655,406.9500000000015,94.7,104.9833586655203,1,,104.9950565608876,"[0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65]",104.9653346081193,0,0
upper_corner,4000,interval_queue,655,104.9653346081193,95,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,656,407.55000000000155,94.7,104.9654418721927,1,,104.9950565608876,"[0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001]",104.94750793507872,0,0
upper_corner,4000,interval_queue,656,104.94750793507872,95,1.0,0.65,0.65,0.65,657,408.2000000000015,94.7,104.94761466283174,1,,104.9950565608876,"[0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001]",104.98914539540333,0,0
upper_corner,4000,interval_queue,657,104.98914539540333,95,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,658,408.80000000000155,94.7,104.9892515895176,1,,104.9950565608876,"[0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65]",104.97119966842631,0,0
upper_corner,4000,interval_queue,658,104.97119966842631,95,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,659,409.40000000000157,94.7,104.97130533157001,1,,104.9950565608876,"[0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001]",104.95334367008418,0,0
upper_corner,4000,interval_queue,659,104.95334367008418,95,1.0,0.65,0.65,0.65,660,410.05000000000155,94.7,104.95344880491216,1,,104.9950565608876,"[0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001]",104.99495195173377,0,0
upper_corner,4000,interval_queue,660,104.99495195173377,95,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,661,410.65000000000157,94.7,104.9950565608876,1,,104.9950565608876,"[0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65]",104.97697719197511,0,0
upper_corner,4000,interval_queue,661,104.97697719197511,95,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,662,411.2500000000016,94.7,104.97708127808318,1,,104.99477440310388,"[0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001]",104.95909230601524,0,0
upper_corner,4000,interval_queue,662,104.95909230601524,95,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,663,411.8500000000016,94.7,104.95919587169277,1,,104.99477440310388,"[0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001]",104.94129684448517,0,0
upper_corner,4000,interval_queue,663,104.94129684448517,95,1.0,0.65,0.65,0.65,664,412.5000000000016,94.7,104.94139989233432,1,,104.99477440310388,"[0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001]",104.98296536026275,0,0
upper_corner,4000,interval_queue,664,104.98296536026275,95,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,665,413.1000000000016,94.7,104.98306789287265,1,,104.99477440310388,"[0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65]",104.96505053346145,0,0
upper_corner,4000,interval_queue,665,104.96505053346145,95,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,666,413.70000000000164,94.7,104.9651525534083,1,,104.99477440310388,"[0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001]",104.94722528079414,0,0
upper_corner,4000,interval_queue,666,104.94722528079414,95,1.0,0.65,0.65,0.65,667,414.3500000000016,94.7,104.94732679064127,1,,104.99477440310388,"[0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001]",104.98886415439019,0,0
upper_corner,4000,interval_queue,667,104.98886415439019,95,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,668,414.95000000000164,94.7,104.98896515668807,1,,104.99477440310388,"[0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65]",104.97091983361824,0,0
upper_corner,4000,interval_queue,668,104.97091983361824,95,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,669,415.55000000000166,94.7,104.97102033090464,1,,104.99477440310388,"[0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001]",104.95306523445015,0,0
upper_corner,4000,interval_queue,669,104.95306523445015,95,1.0,0.65,0.65,0.65,670,416.20000000000164,94.7,104.95316522925012,1,,104.99477440310388,"[0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001]",104.9946749082779,0,0
upper_corner,4000,interval_queue,670,104.9946749082779,95,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,671,416.80000000000166,94.7,104.99477440310388,1,,104.99477440310388,"[0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65]",104.97670153373652,0,0
upper_corner,4000,interval_queue,671,104.97670153373652,95,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,672,417.4000000000017,94.7,104.97680053108836,1,,104.99450603997735,"[0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001]",104.95881802606785,0,0
upper_corner,4000,interval_queue,672,104.95881802606785,95,1.0,0.65,0.6000000000000001,0.6000000000000001,673,418.0000000000017,94.7,104.95891652843292,1,,104.99998115466119,"[0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001]",104.94102393593751,0,0
upper_corner,4000,interval_queue,673,104.94102393593751,95,1.0,0.6000000000000001,0.65,0.65,674,418.6500000000017,94.7,104.94112194579077,1,,104.99998115466119,"[0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65,0.6000000000000001,0.6000000000000001,0.65]",104.98269381625782,0,0
