scenario,seed,policy,in_contract,max_T_C,breach_steps,interval_misses,invalid_steps,effort_fraction,clipped_steps,missing_steps
queue_mismatch,3015,interval_queue,False,101.58156596778768,0,40,0,0.8766666666666666,434,0
queue_mismatch,3016,fixed_cap,False,79.62911494595971,0,88,398,0.402767295597484,0,0
queue_mismatch,3016,threshold,False,94.40829394610576,0,41,391,0.5167295597484282,0,0
queue_mismatch,3016,nominal_queue,False,106.6648652269464,60,0,0,1.004465408805028,444,0
queue_mismatch,3016,interval_no_queue,False,97.39806917082042,0,31,777,0.1848427672955975,27,0
queue_mismatch,3016,interval_queue,False,96.85602817424267,0,36,390,0.5680503144654097,87,0
queue_mismatch,3017,fixed_cap,False,66.91361458174788,0,73,397,0.402767295597484,0,0
queue_mismatch,3017,threshold,False,92.51632737288021,0,0,0,1.004465408805028,0,0
queue_mismatch,3017,nominal_queue,False,92.51632737288021,0,0,0,1.004465408805028,0,0
queue_mismatch,3017,interval_no_queue,False,92.51632737288021,0,0,0,1.004465408805028,0,0
queue_mismatch,3017,interval_queue,False,92.51632737288021,0,0,0,1.004465408805028,0,0
queue_mismatch,3018,fixed_cap,False,69.62004532424587,0,66,398,0.402767295597484,0,0
queue_mismatch,3018,threshold,False,86.73300753167393,0,0,0,1.004465408805028,0,0
queue_mismatch,3018,nominal_queue,False,86.73300753167393,0,0,0,1.004465408805028,0,0
queue_mismatch,3018,interval_no_queue,False,86.73300753167393,0,0,0,1.004465408805028,0,0
queue_mismatch,3018,interval_queue,False,86.73300753167393,0,0,0,1.004465408805028,0,0
queue_mismatch,3019,fixed_cap,False,67.5968809702884,0,69,398,0.402767295597484,0,0
queue_mismatch,3019,threshold,False,93.69319130691485,0,40,395,0.5506918238993715,0,0
queue_mismatch,3019,nominal_queue,False,100.0308136840963,0,0,0,1.004465408805028,252,0
queue_mismatch,3019,interval_no_queue,False,96.68417532395017,0,0,494,0.48924528301886877,28,0
queue_mismatch,3019,interval_queue,False,96.20005679464525,0,37,395,0.5810062893081768,39,0
